book_id,title,image_url,authors
2202049,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jen Lancaster
831194,"Forest of Secrets (Warriors, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Erin Hunter
6065182,The Little Stranger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sarah Waters
17562900,"Night Broken (Mercy Thompson, #8)",https://images.gr-assets.com/books/1379437095m/17562900.jpg,Patricia Briggs
17399160,"Snow Like Ashes (Snow Like Ashes, #1)",https://images.gr-assets.com/books/1392224823m/17399160.jpg,Sara Raasch
17830123,We Are Not Ourselves,https://images.gr-assets.com/books/1418103690m/17830123.jpg,Matthew  Thomas
59821,"Red Lily (In the Garden, #3)",https://images.gr-assets.com/books/1362364238m/59821.jpg,Nora Roberts
159760,Reviving Ophelia: Saving the Selves of Adolescent Girls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mary Pipher
68526,"Lords of the North (The Saxon Stories, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Bernard Cornwell
162719,"Just Ella (The Palace Chronicles, #1)",https://images.gr-assets.com/books/1327897599m/162719.jpg,Margaret Peterson Haddix
16122643,"Eyes Wide Open (The Blackstone Affair, #3)",https://images.gr-assets.com/books/1360846127m/16122643.jpg,Raine Miller
18404427,China Dolls,https://images.gr-assets.com/books/1405290827m/18404427.jpg,Lisa See
238360,Megan Meade's Guide to the McGowan Boys,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Kate Brian
911579,Bread and Jam for Frances,https://images.gr-assets.com/books/1384258893m/911579.jpg,"Russell Hoban, Lillian Hoban"
9567,Half Asleep in Frog Pajamas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Tom Robbins
15858,Mirror Mirror,https://images.gr-assets.com/books/1407710336m/15858.jpg,Gregory Maguire
21969786,More Than This,https://images.gr-assets.com/books/1398164413m/21969786.jpg,Patrick Ness
293625,Child of God,https://images.gr-assets.com/books/1320509467m/293625.jpg,Cormac McCarthy
95621,"As Sure as the Dawn (Mark of the Lion, #3)",https://images.gr-assets.com/books/1490993178m/95621.jpg,Francine Rivers
16158596,Lexicon,https://images.gr-assets.com/books/1356080172m/16158596.jpg,Max Barry
2804776,One Fifth Avenue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Candace Bushnell, Donna Murphy"
20701984,El Deafo,https://images.gr-assets.com/books/1423770455m/20701984.jpg,"Cece Bell, David Lasky"
16140408,"Down London Road (On Dublin Street, #2)",https://images.gr-assets.com/books/1363128044m/16140408.jpg,Samantha Young
30069,"The Walking Dead, Vol. 03: Safety Behind Bars",https://images.gr-assets.com/books/1345769167m/30069.jpg,"Robert Kirkman, Charlie Adlard"
22584,"Flow My Tears, the Policeman Said",https://images.gr-assets.com/books/1398026028m/22584.jpg,Philip K. Dick
95622,The Last Sin Eater,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Francine Rivers
73385,A Knight in Shining Armor,https://images.gr-assets.com/books/1330613623m/73385.jpg,Jude Deveraux
7157310,"Rot & Ruin (Rot & Ruin, #1)",https://images.gr-assets.com/books/1264898635m/7157310.jpg,Jonathan Maberry
22632,The Trial and Death of Socrates,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Plato, G.M.A. Grube, John M. Cooper"
1149440,Heavier Than Heaven: A Biography of Kurt Cobain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Charles R. Cross
261243,History of the Peloponnesian War,https://images.gr-assets.com/books/1422072332m/261243.jpg,"Thucydides, Rex Warner, Moses I. Finley"
2918374,The Red Badge of Courage and Selected Short Fiction  ,https://images.gr-assets.com/books/1328753104m/2918374.jpg,"Stephen Crane, George Stade, Richard Fusco"
5776788,"Sandman Slim (Sandman Slim, #1)",https://images.gr-assets.com/books/1311727590m/5776788.jpg,Richard Kadrey
5556466,The Last Child,https://images.gr-assets.com/books/1312058481m/5556466.jpg,John Hart
17717,Labyrinths:  Selected Stories and Other Writings,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois"
89399,Fortune's Rocks,https://images.gr-assets.com/books/1344271150m/89399.jpg,Anita Shreve
52258,The Price of Salt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Patricia Highsmith
9662386,"Tiger's Quest (The Tiger Saga, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Colleen Houck
6319978,"Friday Night Bites (Chicagoland Vampires, #2)",https://images.gr-assets.com/books/1304024900m/6319978.jpg,Chloe Neill
70420,The Undercover Economist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Tim Harford
365006,The Oath,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Frank E. Peretti
2218252,"Rumors (Luxe, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Anna Godbersen
16101018,The Day the Crayons Quit,https://images.gr-assets.com/books/1397425766m/16101018.jpg,"Drew Daywalt, Oliver Jeffers"
93729,"Princess in Waiting (The Princess Diaries, #4)",https://images.gr-assets.com/books/1493531966m/93729.jpg,Meg Cabot
11281852,Kisses from Katie: A Story of Relentless Love and Redemption,https://images.gr-assets.com/books/1306266117m/11281852.jpg,"Katie J. Davis, Beth Clark"
3181953,The Heretic's Daughter,https://images.gr-assets.com/books/1344269239m/3181953.jpg,Kathleen Kent
88077,The Magic Mountain,https://images.gr-assets.com/books/1403170928m/88077.jpg,"Thomas Mann, John E. Woods"
32507,Chasing the Dime,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Michael Connelly
17234658,"A Thousand Pieces of You (Firebird, #1)",https://images.gr-assets.com/books/1400166295m/17234658.jpg,Claudia Gray
828084,Pictures of Hollis Woods,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Patricia Reilly Giff
45245,"The Reality Dysfunction (Night's Dawn, #1)",https://images.gr-assets.com/books/1331274659m/45245.jpg,Peter F. Hamilton
119382,The Sands of Time,https://images.gr-assets.com/books/1356453253m/119382.jpg,Sidney Sheldon
13537891,NW,https://images.gr-assets.com/books/1492591246m/13537891.jpg,Zadie Smith
530848,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Heather Brewer
10639,The Paradox of Choice: Why More Is Less,https://images.gr-assets.com/books/1410138134m/10639.jpg,Barry Schwartz
30324,Blood and Chocolate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Annette Curtis Klause
6413193,"Nine Dragons (Harry Bosch, #15; Mickey Haller, #3; Harry Bosch Universe, #18)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Michael Connelly
9784,"Women in Love (Brangwen Family, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,D.H. Lawrence
31106,Second Chance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jane Green
889284,The Postman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,David Brin
12799058,Summerland,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Elin Hilderbrand
15957,The Patron Saint of Liars,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Ann Patchett
96593,The Success Principles: How to Get from Where You Are to Where You Want to Be,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Jack Canfield, Janet Switzer"
13565914,"Knight (Unfinished Hero, #1)",https://images.gr-assets.com/books/1333056159m/13565914.jpg,Kristen Ashley
7723797,Business Model Generation,https://images.gr-assets.com/books/1384676138m/7723797.jpg,"Alexander Osterwalder, Yves Pigneur"
10954979,The Swerve: How the World Became Modern,https://images.gr-assets.com/books/1406088245m/10954979.jpg,Stephen Greenblatt
10108,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Margaret George
3717,Stranger than Fiction,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Chuck Palahniuk
570172,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Norman Doidge
61181,The Ringworld Engineers (Ringworld #2),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Larry Niven
7766027,"I Hunt Killers (Jasper Dent, #1)",https://images.gr-assets.com/books/1333289403m/7766027.jpg,Barry Lyga
17880714,"Crashed (Driven, #3)",https://images.gr-assets.com/books/1391008361m/17880714.jpg,K. Bromberg
23398625,Kitchens of the Great Midwest,https://images.gr-assets.com/books/1428066565m/23398625.jpg,J. Ryan Stradal
1031461,Stone Soup,https://images.gr-assets.com/books/1360057986m/1031461.jpg,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels"
1220507,شيكاجو,https://images.gr-assets.com/books/1258877751m/1220507.jpg,"Alaa Al Aswany, علاء الأسواني"
15734464,"12th of Never (Women's Murder Club, #12)",https://images.gr-assets.com/books/1353436409m/15734464.jpg,"James Patterson, Maxine Paetro"
15790883,"Promise of Blood (Powder Mage, #1)",https://images.gr-assets.com/books/1350337505m/15790883.jpg,Brian  McClellan
294042,"Black Order (Sigma Force, #3)",https://images.gr-assets.com/books/1305960795m/294042.jpg,James Rollins
2199587,"Fractured (Will Trent, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Karin Slaughter
28763485,The Sun Is Also a Star,https://images.gr-assets.com/books/1459793538m/28763485.jpg,Nicola Yoon
23717678,The Murder House,https://images.gr-assets.com/books/1464826516m/23717678.jpg,"James Patterson, David Ellis"
38180,On the Beach,https://images.gr-assets.com/books/1327943327m/38180.jpg,Nevil Shute
22749994,Funny Girl,https://images.gr-assets.com/books/1415127744m/22749994.jpg,Nick Hornby
6257535,New York,https://images.gr-assets.com/books/1320467954m/6257535.jpg,Edward Rutherfurd
20764879,"A Gathering of Shadows (Shades of Magic, #2)",https://images.gr-assets.com/books/1429627728m/20764879.jpg,"V.E. Schwab, Victoria Schwab"
65948,From the Corner of His Eye,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dean Koontz
9833,"Blind Willow, Sleeping Woman",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Haruki Murakami, Philip Gabriel, Jay Rubin"
2815949,Barefoot Contessa Back to Basics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Ina Garten, Quentin Bacon"
31100,To Have and to Hold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jane Green
80570,Smashed: Story of a Drunken Girlhood,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Koren Zailckas
9355,Until I Find You,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,John Irving
6380822,"The Dark Divine (The Dark Divine, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Bree Despain
139220,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",https://images.gr-assets.com/books/1320554917m/139220.jpg,Bill Buford
241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,https://images.gr-assets.com/books/1500974527m/241823.jpg,Clarissa Pinkola Estés
169879,"Calling on Dragons (Enchanted Forest Chronicles, #3)",https://images.gr-assets.com/books/1428442349m/169879.jpg,"Patricia C. Wrede, Peter de Sève"
56452,"Now, Discover Your Strengths",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Marcus Buckingham, Donald O. Clifton"
2467566,The Long Tail: Why the Future of Business is Selling Less of More,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Chris Anderson
54270,Mein Kampf,https://images.gr-assets.com/books/1395618385m/54270.jpg,Adolf Hitler
31098,Swapping Lives,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jane Green
4201106,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Louise Penny
12951824,"The Perfect Hope (Inn Boonsboro, #3)",https://images.gr-assets.com/books/1351012631m/12951824.jpg,Nora Roberts
12368985,"Consequences (Consequences, #1)",https://images.gr-assets.com/books/1350233855m/12368985.jpg,Aleatha Romig
783127,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sean Covey
7150174,"The Strange Case of Origami Yoda (Origami Yoda, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Tom Angleberger
33727,"Welcome to Temptation (Dempseys, #1)",https://images.gr-assets.com/books/1479663151m/33727.jpg,Jennifer Crusie
8537327,Inside Out & Back Again,https://images.gr-assets.com/books/1357771743m/8537327.jpg,Thanhha Lai
12995284,"Dreamless (Starcrossed, #2)",https://images.gr-assets.com/books/1320248839m/12995284.jpg,Josephine Angelini
13323842,"Predestined (Existence Trilogy, #2)",https://images.gr-assets.com/books/1327068385m/13323842.jpg,Abbi Glines
349254,The Lord of the Rings: The Return of the King: Visual Companion,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jude Fisher
37875,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Guy Kawasaki
7099273,"The Other Wes Moore: One Name, Two Fates",https://images.gr-assets.com/books/1320554118m/7099273.jpg,"Wes  Moore, Tavis Smiley"
86643,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",https://images.gr-assets.com/books/1435958507m/86643.jpg,Ariana Franklin
89284,"Assholes Finish First (Tucker Max, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Tucker Max
1429082,美少女戦士セーラームーン新装版 1 [Bishōjo Senshi Sailor Moon Shinsōban 1],https://images.gr-assets.com/books/1308886282m/1429082.jpg,"Naoko Takeuchi, 武内 直子"
73086,Kiss an Angel,https://images.gr-assets.com/books/1309115033m/73086.jpg,Susan Elizabeth Phillips
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,https://images.gr-assets.com/books/1268511997m/7815744.jpg,Dan Ariely
12358,The Partly Cloudy Patriot,https://images.gr-assets.com/books/1430720573m/12358.jpg,"Sarah Vowell, Katherine Streeter"
34898,"My Father's Dragon (My Father's Dragon, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Ruth Stiles Gannett
18505832,Natchez Burning,https://images.gr-assets.com/books/1383438264m/18505832.jpg,Greg Iles
141526,Pulp,https://images.gr-assets.com/books/1348053445m/141526.jpg,Charles Bukowski
32416,"Hannibal Rising (Hannibal Lecter, #4)",https://images.gr-assets.com/books/1394208690m/32416.jpg,Thomas Harris
238126,"Immortal in Death (In Death, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,J.D. Robb
6696602,"Infinity (Chronicles of Nick, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sherrilyn Kenyon
2149535,"Blood Noir (Anita Blake, Vampire Hunter #16)",https://images.gr-assets.com/books/1310494632m/2149535.jpg,Laurell K. Hamilton
5933841,Inherent Vice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Thomas Pynchon
10914,Songs of the Humpback Whale,https://images.gr-assets.com/books/1421422550m/10914.jpg,Jodi Picoult
6945530,"The Night Eternal (The Strain Trilogy, #3)",https://images.gr-assets.com/books/1327932900m/6945530.jpg,"Guillermo del Toro, Chuck Hogan"
86147,"Bright Lights, Big City",https://images.gr-assets.com/books/1399647015m/86147.jpg,Jay McInerney
16158519,Whiskey Beach,https://images.gr-assets.com/books/1357477045m/16158519.jpg,Nora Roberts
14755,The Guy Not Taken: Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jennifer Weiner
1894269,"The Walking Dead, Vol. 08: Made to Suffer",https://images.gr-assets.com/books/1266634689m/1894269.jpg,Robert Kirkman
6337006,Pleasure of a Dark Prince (Immortals After Dark #9),https://images.gr-assets.com/books/1357612049m/6337006.jpg,Kresley Cole
858037,Danny and the Dinosaur (An I Can Read Book),https://images.gr-assets.com/books/1406512465m/858037.jpg,Syd Hoff
51799,The Decameron,https://images.gr-assets.com/books/1472027832m/51799.jpg,"Giovanni Boccaccio, G.H. McWilliam"
9893331,"Twisted (Pretty Little Liars, #9)",https://images.gr-assets.com/books/1316975768m/9893331.jpg,Sara Shepard
25010281,"The Crossing (Harry Bosch, #20; Mickey Haller, #7; Harry Bosch Universe, #25)",https://images.gr-assets.com/books/1428347007m/25010281.jpg,Michael Connelly
13530981,Dear Life: Stories,https://images.gr-assets.com/books/1333579320m/13530981.jpg,Alice Munro
1767779,Five Little Monkeys Jumping on the Bed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Eileen Christelow
40223,"Kushiel's Avatar (Phèdre's Trilogy, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jacqueline Carey
5787,The Aleph and Other Stories ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Jorge Luis Borges, Andrew Hurley"
18134249,"Ruin (Ruin, #1)",https://images.gr-assets.com/books/1374686324m/18134249.jpg,Rachel Van Dyken
2054,"The Long Goodbye (Philip Marlowe, #6)",https://images.gr-assets.com/books/1388225584m/2054.jpg,Raymond Chandler
2050,"Farewell, My Lovely (Philip Marlowe, #2)",https://images.gr-assets.com/books/1465778099m/2050.jpg,Raymond Chandler
24779,The Castle of Llyr (The Chronicles of Prydain #3),https://images.gr-assets.com/books/1405714238m/24779.jpg,Lloyd Alexander
6289938,"Fade Out (The Morganville Vampires, #7)",https://images.gr-assets.com/books/1327067249m/6289938.jpg,Rachel Caine
508903,"The Cat Who Could Read Backwards (Cat Who..., #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Lilian Jackson Braun
15993374,"Charade (Games, #1)",https://images.gr-assets.com/books/1357756816m/15993374.jpg,Nyrae Dawn
12959086,The Demigod Diaries,https://images.gr-assets.com/books/1328573978m/12959086.jpg,"Rick Riordan, Haley Riordan"
17032328,"If You Stay (Beautifully Broken, #1)",https://images.gr-assets.com/books/1355661483m/17032328.jpg,Courtney Cole
20170296,Neil Patrick Harris: Choose Your Own Autobiography,https://images.gr-assets.com/books/1400599072m/20170296.jpg,"Neil Patrick Harris, David Javerbaum, Antony Hare"
128756,"Death du Jour (Temperance Brennan, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Kathy Reichs
313631,More Than a Carpenter,https://images.gr-assets.com/books/1439771268m/313631.jpg,Josh McDowell
1137215,"Boneshaker (The Clockwork Century, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Cherie Priest
165395,Rubyfruit Jungle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Rita Mae Brown
12588363,"Fallen in Love (Fallen, #3.5)",https://images.gr-assets.com/books/1362339849m/12588363.jpg,Lauren Kate
18225810,Sisters,https://images.gr-assets.com/books/1411022689m/18225810.jpg,Raina Telgemeier
536982,"The Never War (Pendragon, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,D.J. MacHale
15566,"The Elf Queen of Shannara (Heritage of Shannara, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Terry Brooks
201342,"Mattimeo (Redwall, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Brian Jacques
22886612,"Nemesis Games (The Expanse, #5)",https://images.gr-assets.com/books/1407524221m/22886612.jpg,James S.A. Corey
845977,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Marianne Williamson
5509321,"First Family (Sean King & Michelle Maxwell, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,David Baldacci
257845,True Grit,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Charles Portis
653396,Feel the Fear and Do It Anyway,https://images.gr-assets.com/books/1363288028m/653396.jpg,Susan  Jeffers
17792606,"Mine (Real, #2)",https://images.gr-assets.com/books/1377178049m/17792606.jpg,Katy Evans
13538552,Memoirs of an Imaginary Friend,https://images.gr-assets.com/books/1343851908m/13538552.jpg,Matthew Dicks
4835,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",https://images.gr-assets.com/books/1419913148m/4835.jpg,"Salman Rushdie, Paul Birkbeck"
16058610,Whistling Past the Graveyard,https://images.gr-assets.com/books/1360518751m/16058610.jpg,Susan Crandall
13450339,"Poison Princess (The Arcana Chronicles, #1)",https://images.gr-assets.com/books/1356422925m/13450339.jpg,Kresley Cole
83143,"Tatiana and Alexander (The Bronze Horseman, #2)",https://images.gr-assets.com/books/1390089221m/83143.jpg,Paullina Simons
17910124,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",https://images.gr-assets.com/books/1369246817m/17910124.jpg,Brian Staveley
18723,Brick Lane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Monica Ali
18079804,"Half Bad (The Half Bad Trilogy, #1)",https://images.gr-assets.com/books/1413889712m/18079804.jpg,Sally Green
53639,Zorba the Greek,https://images.gr-assets.com/books/1328007439m/53639.jpg,"Nikos Kazantzakis, Νίκος Καζαντζάκης"
598117,Sounder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"William H. Armstrong, James Barkley"
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,https://images.gr-assets.com/books/1365217267m/11337189.jpg,"Lawrence M. Krauss, Richard Dawkins"
1970449,Slash,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Slash, Anthony Bozza"
6582637,"Archangel's Kiss (Guild Hunter, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nalini Singh
8475505,"Rebel Belle (Rebel Belle, #1)",https://images.gr-assets.com/books/1371650817m/8475505.jpg,Rachel Hawkins
32254,"The Mephisto Club (Rizzoli & Isles, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Tess Gerritsen
73297,The Scarlet Thread ,https://images.gr-assets.com/books/1406510347m/73297.jpg,Francine Rivers
24814,It's a Magical World: A Calvin and Hobbes Collection,https://images.gr-assets.com/books/1437420710m/24814.jpg,Bill Watterson
12413836,"Avatar: The Last Airbender (The Promise, #1)",https://images.gr-assets.com/books/1335027742m/12413836.jpg,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru"
10033,Being and Nothingness,https://images.gr-assets.com/books/1329978583m/10033.jpg,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre"
1128437,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Andrzej Sapkowski
27333,Silent Spring,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Rachel Carson, Linda Lear, Edward O. Wilson"
13452375,"Legion (Legion, #1)",https://images.gr-assets.com/books/1338512017m/13452375.jpg,Brandon Sanderson
23215469,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,https://images.gr-assets.com/books/1427158803m/23215469.jpg,Holly Madison
10343389,Kill Alex Cross (Alex Cross #18),https://images.gr-assets.com/books/1338802382m/10343389.jpg,James Patterson
18505784,The Pearl That Broke Its Shell,https://images.gr-assets.com/books/1384543130m/18505784.jpg,Nadia Hashimi
7826116,"Behemoth (Leviathan, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Scott Westerfeld, Keith Thompson"
72536,The Sociopath Next Door,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Martha Stout
79422,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr."
3157876,Do-It-Yourself Book (Diary of a Wimpy Kid),https://images.gr-assets.com/books/1261505077m/3157876.jpg,Jeff Kinney
643301,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dan Brown
261331,"The Tea Rose (The Tea Rose, #1)",https://images.gr-assets.com/books/1327888567m/261331.jpg,Jennifer Donnelly
8680418,"Moon Over Soho (Peter Grant, #2)",https://images.gr-assets.com/books/1320411169m/8680418.jpg,Ben Aaronovitch
17456328,The Paris Architect,https://images.gr-assets.com/books/1375064865m/17456328.jpg,Charles Belfoure
12954620,"Falling Kingdoms (Falling Kingdoms, #1)",https://images.gr-assets.com/books/1337026387m/12954620.jpg,"Morgan Rhodes, Michelle Rowen"
244383,Ask and It Is Given: Learning to Manifest Your Desires,https://images.gr-assets.com/books/1390062620m/244383.jpg,"Esther Hicks, Jerry Hicks, Wayne W. Dyer"
7005479,Island Beneath the Sea,https://images.gr-assets.com/books/1501991943m/7005479.jpg,"Isabel Allende, Margaret Sayers Peden"
